name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
istanbul,2024-08-07,28.8,23.2,26,29.1,23.2,26.2,17.5,60.3,0,0,0,,0,0,38.5,21.6,27.9,1011.5,38.1,11.1,271.7,23.5,10,,2024-08-07T06:06:01,2024-08-07T20:13:00,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-08-08,29.8,21.6,25.4,30.5,21.6,25.8,18.2,65,0,0,0,,0,0,38.5,26.6,46.9,1012,38.1,11,280.9,24.2,8,,2024-08-08T06:07:01,2024-08-08T20:11:44,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-08-09,31.3,23.5,26.8,32.6,23.5,27.8,20.2,68.1,0,0,0,,0,0,40.3,24.2,38,1011.6,42.7,11,206.4,17.9,6,,2024-08-09T06:08:00,2024-08-09T20:10:28,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-08-10,31.3,24.4,27.4,32.4,24.4,28.3,20.1,65.5,0,0,0,,0,0,41,25.1,33.6,1014.1,32.2,11,245.5,21.2,7,,2024-08-10T06:09:00,2024-08-10T20:09:09,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-08-11,32,24,27.6,33,24,28.7,20.5,66.5,0,0,0,,0,0,50,29.4,41.3,1015.7,21.7,11,263.7,22.7,8,,2024-08-11T06:09:59,2024-08-11T20:07:50,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-08-12,31.9,23.7,27.5,33.1,23.7,28.2,20.2,66.4,0,0,0,,0,0,44.3,35.7,49.8,1013.7,22.2,10,290.4,25.1,9,,2024-08-12T06:10:59,2024-08-12T20:06:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,LTFJ"
istanbul,2024-08-13,34.3,23.7,28.4,34.8,23.7,29.1,19.2,60,0,0,0,,0,0,41.4,27.4,45.8,1011.3,2.4,10.9,295.4,25.6,9,,2024-08-13T06:11:59,2024-08-13T20:05:08,0.29,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-08-14,34.7,25,29,35.2,25,29.7,18.6,55.3,0,0,0,,0,0,59.4,34.9,55.5,1011.7,0.3,10.9,292.8,25.4,9,,2024-08-14T06:12:59,2024-08-14T20:03:45,0.32,Clear,Clear conditions throughout the day.,clear-day,"17068099999,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-08-15,31.5,24.2,27,31.3,24.2,27.3,18.4,61,0,0,0,,0,0,46.1,28.5,52.2,1014.4,8.5,10.9,291.3,25.1,9,,2024-08-15T06:13:59,2024-08-15T20:02:21,0.36,Clear,Clear conditions throughout the day.,clear-day,"17068099999,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-08-16,29.6,21.6,25.6,29.6,21.6,25.8,17.3,60.9,0,0,0,,0,0,48.6,30.7,54.4,1015.1,14.6,10.9,310.3,26.9,9,,2024-08-16T06:14:59,2024-08-16T20:00:57,0.39,Clear,Clear conditions throughout the day.,clear-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-08-17,29.8,21.6,25.6,29.2,21.6,25.6,16.1,56.9,0,0,0,,0,0,53.6,32.8,52.9,1012.5,17.4,10.9,299.6,26,9,,2024-08-17T06:15:59,2024-08-17T19:59:31,0.42,Clear,Clear conditions throughout the day.,clear-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-08-18,30,21.3,25.4,30.1,21.3,25.6,17.1,61.3,0,0,0,,0,0,37.8,29.9,46.6,1009.4,12,10.9,268.1,23.3,8,,2024-08-18T06:16:59,2024-08-18T19:58:04,0.45,Clear,Clear conditions throughout the day.,clear-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-08-19,28.9,21.3,25.3,30.9,21.3,25.9,19.6,71.3,0,0,0,,0,0,27.4,15.9,12.6,1009.5,16.6,10.7,275.1,23.9,8,,2024-08-19T06:17:58,2024-08-19T19:56:36,0.5,Clear,Clear conditions throughout the day.,clear-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-08-20,30.9,21.5,25.8,32.6,21.5,26.6,19.9,70.7,0,0,0,,0,0,27.4,22.6,42.1,1010.2,11.1,11,287.4,24.9,8,,2024-08-20T06:18:58,2024-08-20T19:55:07,0.52,Clear,Clear conditions throughout the day.,clear-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-08-21,29,23.3,25.9,30.9,23.3,26.6,20,70.5,0.501,100,4.17,rain,0,0,32.8,22.6,39,1006.8,49.9,10.8,161.5,13.8,8,,2024-08-21T06:19:58,2024-08-21T19:53:37,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-08-22,31.7,23.1,26.5,33,23.1,27.5,20.7,71.7,0.021,100,4.17,rain,0,0,28.4,22.5,18.9,1007.6,20.6,10.9,255.9,22.1,8,,2024-08-22T06:20:58,2024-08-22T19:52:07,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-08-23,33,23.6,27.5,33.3,23.6,28.3,20.3,67.4,0,0,0,,0,0,40.7,24.8,41.7,1012.5,19.5,11,245.3,21.2,8,,2024-08-23T06:21:58,2024-08-23T19:50:35,0.63,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-08-24,31.4,24,27.2,32.1,24,27.6,19.3,64.4,0,0,0,,0,0,48.2,24.2,52,1014.8,33.4,10.9,247.6,21.5,9,,2024-08-24T06:22:58,2024-08-24T19:49:03,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-08-25,31,22.5,26.3,31.7,22.5,26.8,18.6,63.5,0,0,0,,0,0,42.8,29.3,47.1,1011.3,24.6,11,249.5,21.5,8,,2024-08-25T06:23:58,2024-08-25T19:47:30,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-08-26,32.1,23.5,27.1,32.3,23.5,27.6,19.9,67.1,0,0,0,,0,0,39.2,27.9,42.5,1010,26.9,11,269.2,23.4,8,,2024-08-26T06:24:57,2024-08-26T19:45:56,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-08-27,31,24.1,26.4,30.6,24.1,26.6,18.8,64.5,0.152,100,8.33,rain,0,0,46.9,24.9,47.6,1011.6,33.9,11,228.6,19.8,8,,2024-08-27T06:25:57,2024-08-27T19:44:22,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-08-28,28.4,21.4,24.7,28.9,21.4,24.8,18.7,69.9,4.195,100,4.17,rain,0,0,33.8,17.9,26.8,1013.7,49.2,10.7,213.9,18.5,8,,2024-08-28T06:26:57,2024-08-28T19:42:47,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-08-29,27.9,21.6,24.8,29.5,21.6,25.2,18.6,68.8,0.342,100,4.17,rain,0,0,31.3,17.9,259.4,1011.9,30.5,11,226.9,19.6,6,,2024-08-29T06:27:56,2024-08-29T19:41:11,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-08-30,26.1,22.3,23.9,26.1,22.3,23.9,19.1,74.5,5.379,100,8.33,rain,0,0,28.1,18.2,288.2,1010.7,51.3,10.7,188.3,16.2,6,,2024-08-30T06:28:56,2024-08-30T19:39:35,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-08-31,27.2,21.4,24.5,28.4,21.4,24.6,19.3,73.3,0.119,100,4.17,rain,0,0,27.7,16.3,258.7,1010.3,52.3,11.1,225.7,19.4,9,,2024-08-31T06:29:56,2024-08-31T19:37:58,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-09-01,27.1,22.3,24.6,28.4,22.3,24.6,20.2,76.7,1.125,100,8.33,rain,0,0,30.6,17.6,20.3,1009.4,60.9,10.8,146.6,12.6,5,,2024-09-01T06:30:55,2024-09-01T19:36:20,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-09-02,27,21.9,24.2,28.5,21.9,24.3,19.7,76.3,3.139,100,8.33,rain,0,0,22.5,14.2,14.2,1011.5,71.3,10.9,108.1,9.3,4,,2024-09-02T06:31:55,2024-09-02T19:34:42,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-09-03,28.3,21.5,25,30.5,21.5,25.6,19.6,73.1,0,0,0,,0,0,22.7,15.1,334.6,1014.3,22.8,10.2,248.2,21.4,8,,2024-09-03T06:32:54,2024-09-03T19:33:04,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-04,29.9,22,25.5,31.1,22,26,20.3,74,0,0,0,,0,0,32.8,23.2,33.7,1013.7,31.1,10,140,12.1,7,,2024-09-04T06:33:54,2024-09-04T19:31:25,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-05,29.8,21.8,25.1,29.7,21.8,25.2,17.1,62.4,0,0,0,,0,0,27.7,18.1,44.9,1013.1,4,10.5,250.2,21.5,7,,2024-09-05T06:34:53,2024-09-05T19:29:45,0.08,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-06,30.5,20.5,24.5,29.4,20.5,24.6,16.7,63.6,0,0,0,,0,0,28.4,20.2,51.8,1013.9,8.6,11,257.6,22.3,8,,2024-09-06T06:35:52,2024-09-06T19:28:05,0.11,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-07,26.9,22.2,24.1,28,22.2,24.2,18.8,72.5,1.207,100,8.33,rain,0,0,28.1,17.4,5,1014.9,48.3,11,191.8,16.5,7,,2024-09-07T06:36:52,2024-09-07T19:26:25,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-09-08,26.3,21.6,23.1,26.3,21.6,23.1,18.8,77.4,8.286,100,8.33,rain,0,0,51.8,25.7,2.5,1013.9,70.3,10.4,136.6,11.8,8,,2024-09-08T06:37:51,2024-09-08T19:24:44,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-09-09,27.8,20.4,23.7,28.3,20.4,23.8,18,71.8,10.616,100,8.33,rain,0,0,28.4,18.9,39.1,1011.7,42.5,11,183,15.7,8,,2024-09-09T06:38:51,2024-09-09T19:23:04,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-09-10,28.4,19.7,24.2,28.7,19.7,24.4,18.2,70.1,0,0,0,,0,0,23.4,12.4,65.4,1005.7,61.3,11,147.9,12.8,6,,2024-09-10T06:39:50,2024-09-10T19:21:22,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-11,27.9,22.3,25.3,28.9,22.3,25.6,18.7,67.5,0.029,100,4.17,rain,0,0,30.2,14,236.7,1005.8,61.2,11,165.1,14.3,6,,2024-09-11T06:40:49,2024-09-11T19:19:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-09-12,28.6,22.2,25.3,29.5,22.2,25.5,18.6,67.2,0.257,100,4.17,rain,0,0,32.8,15.5,249.2,1010.7,34.9,11,210.4,18.4,7,,2024-09-12T06:41:49,2024-09-12T19:17:59,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-13,30.7,22.1,25.9,30.6,22.1,26.2,18.4,64.8,0,0,0,,0,0,27.4,14.7,233.6,1008.9,15.2,10.5,219.5,19,7,,2024-09-13T06:42:48,2024-09-13T19:16:17,0.34,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-14,30.9,24.2,27.2,31.1,24.2,27.5,18,58.2,0,0,0,,0,0,30.2,14.6,216.5,1006.6,43.6,11,202.9,17.5,7,,2024-09-14T06:43:48,2024-09-14T19:14:35,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-09-15,26.4,19.1,22.6,26.4,19.1,22.6,17.9,75.2,3.906,100,12.5,rain,0,0,55.4,30,351.6,1006.4,61.4,9.9,118.1,10.2,4,,2024-09-15T06:44:47,2024-09-15T19:12:53,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-09-16,25.7,18.4,21.2,25.7,18.4,21.2,15.6,71.3,6.431,100,8.33,rain,0,0,28.9,20.2,38.5,1008.9,48.2,11,192.4,16.7,8,,2024-09-16T06:45:47,2024-09-16T19:11:10,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-17,24.9,19.4,21.9,24.9,19.4,21.9,15.6,68.2,2.561,100,4.17,rain,0,0,36.7,25.3,37.1,1014.5,44.1,11,175.4,15.2,6,,2024-09-17T06:46:47,2024-09-17T19:09:28,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-18,25.9,18.3,21.9,25.9,18.3,21.9,15.4,66.9,0,0,0,,0,0,37.1,27.4,35.9,1016.3,55.5,11,136.5,11.6,5,,2024-09-18T06:47:47,2024-09-18T19:07:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-19,24.6,19.6,21.5,24.6,19.6,21.5,14.5,64.9,0,0,0,,0,0,41.8,24.7,30.8,1015.8,46.6,11.1,186.9,16.2,6,,2024-09-19T06:48:46,2024-09-19T19:06:03,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-20,25.5,18.4,21.5,25.5,18.4,21.5,15.7,70.4,0,0,0,,0,0,37.4,22.3,30.4,1015.2,62.2,11,171.6,14.8,6,,2024-09-20T06:49:46,2024-09-20T19:04:20,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-21,23.2,18.8,20.7,23.2,18.8,20.7,15.1,70.8,5.775,100,16.67,rain,0,0,40.3,24.4,9.9,1016.2,74.2,10.7,131.8,11.5,4,,2024-09-21T06:50:47,2024-09-21T19:02:38,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-09-22,24.7,18.6,21.1,24.7,18.6,21.1,13.1,60.7,0.54,100,8.33,rain,0,0,39.9,26.8,24,1015.8,69.6,10.9,164,14.1,6,,2024-09-22T06:51:47,2024-09-22T19:00:55,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-09-23,23.7,17.8,20.6,23.7,17.8,20.6,15.5,73.1,1.687,100,12.5,rain,0,0,27.7,14.4,289.9,1015.3,68.1,10.8,148.4,12.6,6,,2024-09-23T06:52:47,2024-09-23T18:59:13,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-24,25.3,16.4,20.8,25.3,16.4,20.8,15.9,74.4,0,0,0,,0,0,23.2,15,35.5,1016.3,32.3,10.6,193.5,16.7,7,,2024-09-24T06:53:48,2024-09-24T18:57:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-25,25.8,17.2,21.5,25.8,17.2,21.5,15.2,68.5,0,0,0,,0,0,25.1,14.2,10.4,1017.4,8.4,11,212.7,18.3,7,,2024-09-25T06:54:48,2024-09-25T18:55:49,0.75,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-26,26.5,16.8,21.5,26.5,16.8,21.5,15.4,69,0,0,0,,0,0,26.2,19.1,31,1016.3,25,10.7,208.8,18.1,7,,2024-09-26T06:55:49,2024-09-26T18:54:07,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-27,27.6,17.8,22,28.6,17.8,22,17.5,76.8,0,0,0,,0,0,29.5,21.5,32.5,1014.5,8.4,10.8,183.3,15.6,7,,2024-09-27T06:56:50,2024-09-27T18:52:25,0.82,Clear,Clear conditions throughout the day.,clear-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-09-28,26.6,19.2,22.4,26.6,19.2,22.4,18.8,80.4,0,0,0,,0,0,25.3,17.5,24.7,1011.4,41.9,10.2,162,13.9,7,,2024-09-28T06:57:52,2024-09-28T18:50:43,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-09-29,26.3,19.2,22.4,26.3,19.2,22.4,18.9,81.4,0,0,0,,0,0,40.7,31.7,336.5,1008.1,54.2,10,163.4,14.1,7,,2024-09-29T06:58:53,2024-09-29T18:49:02,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-09-30,20,15.2,17,20,15.2,17,13.2,78.7,14.593,100,12.5,rain,0,0,59.4,31.5,340.2,1010.7,83.7,10.8,52.2,4.4,3,,2024-09-30T06:59:55,2024-09-30T18:47:21,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-10-01,17.9,14.6,16.5,17.9,14.6,16.5,8.2,58.1,1.352,100,4.17,rain,0,0,37.4,16.1,298.9,1011.8,85.3,10.7,43.1,3.6,2,,2024-10-01T07:00:56,2024-10-01T18:45:41,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-10-02,21.1,15.8,18.3,21.1,15.8,18.3,10.9,62.2,0.35,100,4.17,rain,0,0,30.6,13.4,322.3,1014.3,49.4,10.3,69.6,6.1,4,,2024-10-02T07:01:59,2024-10-02T18:44:00,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-10-03,23.5,14.7,19.1,23.5,14.7,19.1,13.9,72.6,0,0,0,,0,0,20.2,12.3,258.3,1014.6,8.2,11,172.1,14.9,6,,2024-10-03T07:03:01,2024-10-03T18:42:21,0.02,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-10-04,27.1,17.5,21.9,27,17.5,21.9,13.8,62.4,0,0,0,,0,0,25.9,10.5,179.3,1014.3,0,10.8,200.4,17.4,7,,2024-10-04T07:04:03,2024-10-04T18:40:41,0.05,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-10-05,30,18.1,23.8,29.7,18.1,23.7,14,56,0,0,0,,0,0,15.4,8.7,259.8,1011.8,12.3,11,0,0,0,,2024-10-05T07:05:06,2024-10-05T18:39:02,0.09,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-10-06,26.8,20.3,23.1,27.4,20.3,23.1,16.9,69.4,0,0,0,,0,0,20.9,8.8,212.9,1009.7,66.3,10.4,142.1,12.2,6,,2024-10-06T07:06:09,2024-10-06T18:37:24,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-10-07,23.3,17.8,20.2,23.3,17.8,20.2,16.3,78.8,3.305,100,12.5,rain,0,0,25.9,16.9,47.4,1014.2,57.7,11,70.3,6.1,4,,2024-10-07T07:07:13,2024-10-07T18:35:46,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-10-08,25.3,16,20,25.3,16,20,13,65.9,0,0,0,,0,0,29.6,19.2,51.3,1019.1,10.8,10.9,197.7,17.2,7,,2024-10-08T07:08:16,2024-10-08T18:34:08,0.19,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-10-09,24.4,15.6,20.3,24.4,15.6,20.3,14.5,69.8,0,0,0,,0,0,29.2,15.8,264.6,1013.4,34.6,10.8,181.5,15.7,6,,2024-10-09T07:09:20,2024-10-09T18:32:31,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-10-10,25.2,20.1,22.3,25.2,20.1,22.3,16.2,69.3,0,0,0,,0,0,29.9,16.7,228.6,1010.1,60.2,10.9,156.4,13.6,6,,2024-10-10T07:10:25,2024-10-10T18:30:55,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-10-11,26.8,19.8,23.1,27,19.8,23.1,16.9,69,0,0,0,,0,0,29.9,18.6,225.8,1009.5,38,10.7,166.9,14.6,6,,2024-10-11T07:11:29,2024-10-11T18:29:20,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-10-12,23.4,17.4,20.3,23.4,17.4,20.3,16.2,77.6,1.508,100,4.17,rain,0,0,33.5,25.1,9.4,1012.2,71.3,10.7,28.8,2.5,1,,2024-10-12T07:12:34,2024-10-12T18:27:45,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-10-13,19.1,15.2,17.3,19.1,15.2,17.3,13.6,79,8.254,100,8.33,rain,0,0,33.5,19.6,30.3,1017.7,78.1,10.9,34.7,2.7,2,,2024-10-13T07:13:39,2024-10-13T18:26:11,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
istanbul,2024-10-14,21.1,13.5,16.9,21.1,13.5,16.9,12.4,75.5,0,0,0,,0,0,22.7,11.9,34.5,1017.6,43.2,11,124,10.9,5,,2024-10-14T07:14:45,2024-10-14T18:24:37,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
istanbul,2024-10-15,23.1,13.8,17.6,23.1,13.8,17.6,12.7,74.2,0,0,0,,0,0,34.9,23.2,44.8,1018.8,11.6,11,156.9,13.6,7,,2024-10-15T07:15:51,2024-10-15T18:23:04,0.43,Clear,Clear conditions throughout the day.,clear-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
